Date,pred,actual
2025-10-28,14921.598815159261,16158.2001953125
2025-10-29,14907.027382269718,16561.779296875
2025-10-30,14918.109451836308,16562.0
2025-10-31,14944.546350901262,16150.0
2025-11-03,14971.178742621818,16630.0
2025-11-04,14988.960615455304,16640.900390625
2025-11-05,14986.789849298355,16707.0
2025-11-06,14995.648492183596,16669.0
2025-11-07,15028.261586993975,16694.099609375
2025-11-10,15069.584380919663,16653.0
2025-11-11,15133.76927057705,16690.0
2025-11-12,15132.107950076488,16694.900390625
2025-11-13,15146.096849230804,16729.0
2025-11-14,15186.129774081985,16719.0
2025-11-17,15221.181350678133,16679.5
2025-11-18,15244.767048871221,16738.900390625
2025-11-19,15239.041626291655,16727.69921875
2025-11-20,15268.129905524185,16686.69921875
2025-11-21,15285.132795159341,16731.0
2025-11-24,15304.213393188644,16639.0
2025-11-25,15315.24053109932,16645.0
2025-11-26,15298.057241524853,16633.5
2025-11-27,15307.136897502045,16614.69921875
2025-11-28,15333.788395942782,16603.900390625
2025-12-01,15355.405412759188,16635.0
2025-12-02,15352.14085378339,16609.0
2025-12-03,15349.732522590068,16609.900390625
2025-12-04,15375.14667579274,16594.0
2025-12-05,15401.135743836294,16654.400390625
2025-12-08,15418.346119931126,16683.0
2025-12-09,15374.665911549797,16686.0
2025-12-10,15341.740336658813,16662.0
2025-12-11,15319.548937531079,16639.0
2025-12-12,15308.088487517362,16649.0
2025-12-15,15296.29503400452,16623.099609375
2025-12-16,15260.223822264525,16645.80078125
2025-12-17,15213.411107808077,16644.599609375
2025-12-18,15160.339708778405,16657.0
2025-12-19,15122.573944430058,16685.19921875
