Date,pred,actual
2025-07-15,14784.98596611643,16256.2001953125
2025-07-16,14745.566623996983,16252.099609375
2025-07-17,14722.598953245755,16271.2001953125
2025-07-18,14703.415242049425,16329.7001953125
2025-07-21,14669.727550068053,16321.0
2025-07-22,14627.16469982445,16329.5
2025-07-23,14538.399385246244,16245.2998046875
2025-07-24,14432.386254742456,16266.099609375
2025-07-25,14357.2712832396,16307.0
2025-07-28,14294.7856672159,16353.0
2025-07-29,14316.190315684811,16398.80078125
2025-07-30,14350.86389803271,16367.900390625
2025-07-31,14358.389063623119,16426.80078125
2025-08-01,14385.09836318091,16483.0
2025-08-04,14415.817777648792,16483.0
2025-08-05,14429.311046371893,16362.0
2025-08-06,14431.98342196244,16377.5
2025-08-07,14435.253127489113,16334.7001953125
2025-08-08,14441.655142854746,16300.0
2025-08-11,14398.504019163178,16249.0
2025-08-12,14370.447157815745,16298.0
2025-08-13,14289.6804001293,16248.2001953125
2025-08-14,14203.713733812618,16109.0
2025-08-15,14222.470994179981,16169.0
2025-08-18,14222.403321189551,16196.0
2025-08-19,14231.423195442836,16205.400390625
2025-08-20,14221.128499664479,16275.2001953125
2025-08-21,14224.81610096597,16263.599609375
2025-08-22,14218.7762775469,16339.7001953125
2025-08-25,14215.224759394941,16227.0
2025-08-26,14222.042107744968,16267.0
2025-08-27,14207.970150495337,16299.2001953125
2025-08-28,14228.361148519229,16314.0
2025-08-29,14221.098450210056,16344.2998046875
2025-09-01,14216.638046426464,16409.0
2025-09-02,14226.168083043789,16405.19921875
2025-09-03,14220.606589713907,16443.900390625
2025-09-04,14240.56882596154,16463.0
2025-09-05,14231.851417662789,16452.099609375
2025-09-08,14232.751509365053,16392.0
2025-09-09,14258.61185573204,16446.099609375
2025-09-10,14248.180471797974,16449.900390625
2025-09-11,14212.717465520484,16439.0
2025-09-12,14193.085448938002,16413.599609375
2025-09-15,14169.571613863141,16401.0
2025-09-16,14180.233865011058,16364.599609375
2025-09-17,14156.424605572089,16398.099609375
2025-09-18,14131.896149093162,16418.599609375
2025-09-19,14115.055900658057,16569.099609375
2025-09-22,14078.798937422262,16637.0
2025-09-23,14074.337419630194,16582.0
2025-09-24,14055.687503014711,16633.0
2025-09-25,14058.758417059058,16695.099609375
2025-09-26,14059.535326864769,16759.099609375
2025-09-29,14041.020860787754,16723.0
2025-09-30,14028.287036752483,16628.0
2025-10-01,14012.790047811977,16683.0
2025-10-02,13998.931086019911,16644.099609375
2025-10-03,13977.164420631889,16601.5
2025-10-06,13978.215023296885,16558.0
2025-10-07,13975.765094538538,16596.5
2025-10-08,13962.27573804234,16587.0
2025-10-09,13944.83656500513,16556.0
2025-10-10,13963.150581019727,16577.69921875
2025-10-13,13951.076726077428,16598.0
2025-10-14,13969.42208833182,16548.0
2025-10-15,13927.68178730027,16585.900390625
2025-10-16,13950.983369855943,16575.0
2025-10-17,13973.176517827666,16561.900390625
2025-10-20,13981.541675148876,16566.0
2025-10-21,13925.912295733828,16542.0
